Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Attendance_Level,Engagement_Score,Cumulative_Score,Cumulative_Percentage,ABC_Segment,Score_Stability,XYZ_Segment,R_Score,F_Score,M_Score,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
6,98,High,Medium,No,4,64,Medium,Yes,1,Low,High,Private,Neutral,2,No,High School,Near,Female,65,9.142857142857142,High,56.8,331202,74.66483312104782,A,-0.014098965906671578,X,3.6,5.5,6.5,2,2,1,221,Need Attention
13,82,Medium,Medium,Yes,7,88,Medium,Yes,0,Low,Medium,Public,Neutral,2,No,High School,Near,Female,65,6.285714285714286,Medium,63.7,331267,74.67948645693609,A,-0.0626482221218215,X,1.2,5.3999999999999995,6.5,4,1,1,411,Need Attention
18,71,Medium,High,Yes,7,81,Medium,Yes,0,Medium,Medium,Public,Negative,4,No,College,Moderate,Female,65,4.2631578947368425,Medium,59.099999999999994,331332,74.69413979282437,A,0.2412402484067293,X,1.9,5.35,6.5,3,1,1,311,Need Attention
21,73,Medium,Medium,No,6,99,Medium,No,1,Low,Medium,Public,Neutral,5,No,High School,Near,Male,65,4.5,Medium,67.8,331397,74.70879312871264,A,0.08450514569286258,X,0.1,5.75,6.5,4,2,1,421,Need Attention
14,74,High,Medium,Yes,7,72,High,No,2,Medium,Medium,Private,Negative,3,No,College,Near,Male,65,4.8,Medium,55.2,331462,74.72344646460091,A,0.7979945496122363,Y,2.8,5.1,6.5,2,1,1,211,Need Attention
18,69,High,High,No,7,62,Low,Yes,3,Medium,Medium,Public,Positive,3,No,High School,Moderate,Male,65,3.263157894736842,Low,50.9,331527,74.7380998004892,A,0.9235086160473687,Y,3.8,5.25,6.5,1,1,1,111,Need Attention
20,64,Medium,High,No,6,53,High,No,4,High,Medium,Private,Neutral,4,No,College,Moderate,Female,65,2.5238095238095237,Low,46.400000000000006,331592,74.75275313637746,A,-1.0506233218278012,Z,4.7,5.2,6.5,1,1,1,111,Need Attention
6,93,Medium,Medium,Yes,7,81,Medium,No,1,Low,High,Public,Neutral,2,No,College,Near,Female,65,11.571428571428571,High,62.099999999999994,331657,74.76740647226575,A,0.868772500590771,Y,1.9,5.25,6.5,3,1,1,311,Need Attention
11,80,Medium,Medium,Yes,6,96,Low,Yes,1,Low,High,Public,Neutral,3,No,High School,Near,Male,65,8.0,Medium,65.7,331722,74.78205980815402,A,-1.1863364271098544,Z,0.4,5.1,6.5,4,1,1,411,Need Attention
18,90,Low,Medium,No,6,88,Low,Yes,1,Medium,Medium,Private,Negative,1,No,High School,Moderate,Female,65,4.631578947368421,High,67.6,331787,74.79671314404229,A,0.587855888137735,Y,1.2,6.3,6.5,4,3,1,431,Hard Workers
7,93,High,High,Yes,9,52,High,Yes,1,Medium,Low,Private,Negative,3,No,High School,Moderate,Female,65,6.5,High,50.8,331852,74.81136647993057,A,0.6197387847028687,Y,4.8,5.3500000000000005,6.5,1,1,1,111,Need Attention
27,61,Medium,Medium,No,6,79,Medium,Yes,1,Low,Medium,Public,Positive,3,No,High School,Moderate,Male,65,2.8214285714285716,Low,58.0,331917,74.82601981581884,A,-1.911316891662504,Z,2.1,5.75,6.5,3,2,1,321,Need Attention
26,63,High,High,No,5,81,Medium,Yes,0,Low,Medium,Public,Negative,2,No,High School,Moderate,Female,65,3.0,Low,59.099999999999994,331982,74.84067315170712,A,0.09297924652940966,X,1.9,5.75,6.5,3,2,1,321,Need Attention
15,72,Medium,Low,Yes,9,80,Medium,Yes,4,Medium,High,Private,Neutral,4,No,College,Moderate,Female,65,5.0,Medium,58.099999999999994,332047,74.85532648759539,A,-0.4684961133603157,X,2.0,5.1,6.5,3,1,1,311,Need Attention
14,65,Medium,Medium,Yes,5,94,Medium,Yes,5,Low,Medium,Private,Negative,3,No,Postgraduate,Moderate,Male,65,6.266666666666667,Low,61.3,332112,74.86997982348366,A,-0.758765257935375,Y,0.6,4.65,6.5,4,1,1,411,Need Attention
10,100,Low,Medium,No,5,93,Low,Yes,2,Medium,Low,Public,Neutral,1,No,High School,Far,Female,65,8.454545454545455,High,70.2,332177,74.88463315937194,A,1.3508523306990055,Z,0.7,6.0,6.5,4,2,1,421,Need Attention
15,75,Medium,High,No,6,83,Low,Yes,1,High,Medium,Private,Negative,2,No,High School,Near,Female,65,5.1875,Medium,60.2,332242,74.89928649526021,A,-0.6536791406374189,Y,1.7,5.25,6.5,3,1,1,311,Need Attention
17,85,Medium,Low,No,6,69,Medium,Yes,1,Medium,Medium,Private,Neutral,3,Yes,Postgraduate,Near,Male,65,3.8333333333333335,Medium,58.2,332307,74.91393983114848,A,-0.8063769291180498,Y,3.1,5.95,6.5,2,2,1,221,Need Attention
11,91,Low,High,No,7,94,Medium,Yes,1,Medium,Medium,Public,Neutral,3,Yes,High School,Moderate,Male,65,7.833333333333333,High,68.2,332372,74.92859316703677,A,0.07569494000509344,X,0.6,5.65,6.5,4,2,1,421,Need Attention
11,89,Medium,Medium,Yes,5,63,Medium,Yes,0,Medium,Medium,Public,Neutral,2,No,College,Near,Female,65,5.25,Medium,55.2,332437,74.94324650292504,A,0.6855897462984164,Y,3.7,5.550000000000001,6.5,2,2,1,221,Need Attention
21,76,Medium,Low,Yes,5,78,High,No,0,Low,High,Public,Neutral,3,No,High School,Near,Male,65,3.5454545454545454,Medium,60.300000000000004,332502,74.9578998388133,A,-0.1416485860101269,X,2.2,5.9,6.5,3,2,1,321,Need Attention
6,80,Medium,Medium,Yes,9,92,Low,Yes,5,Low,Medium,Public,Neutral,2,No,Postgraduate,Moderate,Male,65,13.142857142857142,Medium,62.60000000000001,332567,74.97255317470159,A,1.1663705456692521,Z,0.8,4.6,6.5,4,1,1,411,Need Attention
20,73,Medium,Low,Yes,8,93,High,Yes,1,Low,High,Public,Negative,4,No,High School,Far,Male,65,4.428571428571429,Medium,65.1,332632,74.98720651058986,A,0.5309756619640905,Y,0.7,5.65,6.5,4,2,1,421,Need Attention
12,79,Low,Medium,Yes,9,69,Medium,Yes,2,Low,High,Public,Neutral,3,No,Postgraduate,Near,Male,65,5.3076923076923075,Medium,54.9,332697,75.00185984647813,A,-2.1782113197314303,Z,3.1,5.15,6.5,2,1,1,211,Need Attention
18,79,Medium,Medium,Yes,5,77,Low,Yes,1,Low,High,Public,Neutral,3,No,High School,Near,Male,65,4.052631578947368,Medium,59.9,332762,75.0165131823664,A,-0.5294669635070083,Y,2.3,5.75,6.5,3,2,1,321,Need Attention
15,78,Medium,High,Yes,9,63,Medium,No,2,Medium,Medium,Private,Positive,3,No,Postgraduate,Far,Female,65,3.9375,Medium,53.1,332827,75.03116651825468,A,-0.561842099351699,Y,3.7,5.4,6.5,2,1,1,211,Need Attention
19,66,High,High,Yes,8,59,Medium,Yes,1,Medium,Low,Public,Positive,2,No,Postgraduate,Moderate,Female,65,2.95,Low,49.1,332892,75.04581985414295,A,0.4793609534294223,X,4.1,5.199999999999999,6.5,1,1,1,111,Need Attention
17,67,High,Medium,No,8,82,Medium,Yes,0,Medium,Medium,Public,Positive,4,No,High School,Near,Female,65,4.555555555555555,Low,58.0,332957,75.06047319003122,A,-2.624817056374112,Z,1.8,5.05,6.5,3,1,1,311,Need Attention
13,76,Low,Medium,Yes,10,97,High,Yes,4,Low,Low,Public,Neutral,3,No,College,Moderate,Male,65,6.928571428571429,Medium,65.5,333022,75.0751265259195,A,2.549009708717722,Z,0.3,5.1,6.5,4,1,1,411,Need Attention
24,70,Medium,High,No,5,62,Medium,Yes,2,Low,Medium,Private,Negative,4,Yes,College,Near,Male,65,2.48,Medium,53.0,333087,75.08977986180777,A,0.53102609489421,Y,3.8,5.9,6.5,1,2,1,121,Need Attention
17,67,Low,High,Yes,9,62,High,Yes,3,Medium,Medium,Public,Positive,3,No,High School,Near,Male,65,3.4444444444444446,Low,50.0,333152,75.10443319769604,A,0.1488768039176911,X,3.8,5.05,6.5,1,1,1,111,Need Attention
15,78,Medium,High,No,4,57,High,Yes,2,Medium,High,Public,Negative,2,No,High School,Near,Female,65,3.5625,Medium,50.7,333217,75.11908653358432,A,1.1815677164191463,Z,4.3,5.4,6.5,1,1,1,111,Need Attention
6,96,Low,High,Yes,9,77,Medium,Yes,3,Medium,Medium,Public,Neutral,2,No,High School,Far,Female,65,11.0,High,61.4,333282,75.13373986947259,A,2.343654052812625,Z,2.3,5.3999999999999995,6.5,3,1,1,311,Need Attention
16,66,Medium,Medium,Yes,7,95,Low,Yes,1,Medium,Medium,Public,Positive,4,No,College,Near,Male,65,5.588235294117647,Low,62.6,333347,75.14839320536086,A,0.8707466445884032,Y,0.5,4.9,6.5,4,1,1,411,Need Attention
21,70,Low,High,Yes,4,94,Medium,Yes,0,Low,High,Private,Neutral,2,No,College,Far,Male,65,4.2727272727272725,Medium,64.9,333412,75.16304654124914,A,0.94881309647162,Y,0.6,5.6,6.5,4,2,1,421,Need Attention
17,78,Medium,High,No,8,88,Medium,Yes,0,Low,Medium,Public,Negative,3,No,High School,Near,Female,65,4.888888888888889,Medium,63.7,333477,75.17769987713741,A,0.13069002446438233,X,1.2,5.6,6.5,4,2,1,421,Need Attention
22,65,Medium,Medium,Yes,9,66,High,Yes,2,Medium,Medium,Public,Negative,4,No,High School,Near,Male,65,2.869565217391304,Low,52.5,333542,75.19235321302568,A,-0.14152575336694828,X,3.4,5.45,6.5,2,2,1,221,Need Attention
25,63,Medium,Low,No,6,89,High,Yes,1,Medium,High,Private,Neutral,4,No,High School,Moderate,Male,65,3.423076923076923,Low,62.0,333607,75.20700654891395,A,-0.47579544400490115,X,1.1,5.65,6.5,4,2,1,421,Need Attention
9,89,Medium,Low,No,10,68,High,Yes,1,High,High,Public,Negative,3,No,High School,Near,Female,65,6.8,Medium,56.6,333672,75.22165988480224,A,-0.8261119917145421,Y,3.2,5.3500000000000005,6.5,2,1,1,211,Need Attention
10,94,Medium,High,No,9,65,Medium,Yes,3,Low,Low,Private,Negative,2,No,High School,Moderate,Female,65,5.909090909090909,High,57.2,333737,75.2363132206905,A,-0.6870140996994973,Y,3.5,5.7,6.5,2,2,1,221,Need Attention
18,81,Low,Medium,No,9,73,Medium,Yes,1,High,Medium,Public,Negative,2,No,High School,Near,Male,65,3.8421052631578947,Medium,58.900000000000006,333802,75.25096655657877,A,-1.3505559643429832,Z,2.7,5.85,6.5,2,2,1,221,Need Attention
17,71,Medium,High,Yes,7,85,Low,Yes,2,Low,Low,Private,Negative,2,No,College,Near,Female,65,4.722222222222222,Medium,60.4,333867,75.26561989246706,A,-0.07587145068502332,X,1.5,5.25,6.5,3,1,1,311,Need Attention
18,78,High,Medium,Yes,7,54,Low,No,4,Low,High,Public,Neutral,4,Yes,College,Moderate,Female,65,2.8421052631578947,Medium,50.4,333932,75.28027322835533,A,-1.6846675772263868,Z,4.6,5.7,6.5,1,2,1,121,Need Attention
12,79,Medium,Medium,No,8,73,Medium,Yes,2,Medium,Medium,Private,Neutral,4,No,High School,Near,Male,65,5.615384615384615,Medium,56.5,333997,75.2949265642436,A,0.1909165241437107,X,2.7,5.15,6.5,2,1,1,211,Need Attention
19,73,High,Medium,No,6,52,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,65,2.6,Medium,48.4,334062,75.30957990013188,A,-0.03633060804234174,X,4.8,5.55,6.5,1,2,1,121,Need Attention
13,66,High,High,No,6,98,Low,Yes,1,High,High,Public,Positive,2,No,High School,Near,Male,65,7.0,Low,62.900000000000006,334127,75.32423323602015,A,0.14693529838668778,X,0.2,4.6,6.5,4,1,1,411,Need Attention
14,83,Medium,Low,Yes,6,82,Medium,Yes,0,Medium,Medium,Public,Positive,2,No,High School,Near,Female,65,5.466666666666667,Medium,61.900000000000006,334192,75.33888657190843,A,-0.5221315700199924,Y,1.8,5.550000000000001,6.5,3,2,1,321,Need Attention
12,81,High,Medium,No,8,53,Low,Yes,1,Medium,High,Private,Positive,3,No,College,Near,Male,65,4.076923076923077,Medium,49.1,334257,75.3535399077967,A,3.0768603701805035,Z,4.7,5.25,6.5,1,1,1,111,Need Attention
7,96,High,Low,No,6,51,Medium,Yes,1,High,Medium,Private,Negative,3,No,College,Near,Male,65,6.375,High,51.3,334322,75.36819324368497,A,1.360115900180313,Z,4.9,5.5,6.5,1,2,1,121,Need Attention
14,80,High,Medium,No,10,56,Low,Yes,1,Low,Medium,Public,Positive,3,No,Postgraduate,Moderate,Female,65,3.7333333333333334,Medium,50.6,334387,75.38284657957325,A,-1.2445425000847228,Z,4.4,5.4,6.5,1,1,1,111,Need Attention
25,67,High,Medium,Yes,6,65,Medium,Yes,1,Low,Medium,Public,Negative,3,No,High School,Near,Male,65,2.5,Low,53.599999999999994,334452,75.39749991546152,A,0.23286808742689824,X,3.5,5.85,6.5,2,2,1,221,Need Attention
19,66,Medium,High,No,7,94,Low,Yes,1,High,Medium,Public,Positive,4,No,High School,Moderate,Female,65,4.7,Low,63.1,334517,75.4121532513498,A,-0.6080061429373236,Y,0.6,5.199999999999999,6.5,4,1,1,411,Need Attention
13,72,Low,High,Yes,8,52,Medium,Yes,3,High,High,Private,Positive,4,No,High School,Near,Male,65,3.7142857142857144,Medium,46.3,334582,75.42680658723808,A,-1.014479726707414,Z,4.8,4.9,6.5,1,1,1,111,Need Attention
13,74,High,High,Yes,7,61,Medium,Yes,2,Low,Medium,Public,Positive,3,No,High School,Moderate,Male,65,4.357142857142857,Medium,50.5,334647,75.44145992312635,A,-1.340072071123935,Z,3.9,5.0,6.5,1,1,1,111,Need Attention
17,69,Low,High,Yes,7,95,Medium,Yes,1,Low,High,Private,Positive,2,No,High School,Moderate,Male,65,5.277777777777778,Low,63.8,334712,75.45611325901463,A,0.43221669075925395,X,0.5,5.15,6.5,4,1,1,411,Need Attention
20,61,High,Medium,Yes,8,80,Medium,Yes,1,Low,High,Public,Positive,3,No,High School,Near,Male,65,3.8095238095238093,Low,56.3,334777,75.4707665949029,A,-0.6813802350695739,Y,2.0,5.05,6.5,3,1,1,311,Need Attention
10,94,Low,Medium,No,9,59,Low,Yes,0,Medium,Medium,Public,Positive,2,No,Postgraduate,Near,Male,65,5.363636363636363,High,54.8,334842,75.48541993079117,A,0.9678260240252041,Y,4.1,5.7,6.5,1,2,1,121,Need Attention
9,64,Medium,High,Yes,6,99,Medium,Yes,6,Low,High,Public,Positive,6,Yes,High School,Moderate,Male,65,9.9,Low,61.5,334907,75.50007326667945,A,0.993782214530439,Y,0.1,4.1000000000000005,6.5,4,1,1,411,Need Attention
15,67,Medium,High,Yes,4,94,High,Yes,1,Medium,Medium,Private,Positive,5,No,High School,Far,Male,65,5.875,Low,62.2,334972,75.51472660256772,A,1.3739143852114495,Z,0.6,4.85,6.5,4,1,1,411,Need Attention
23,84,Low,Low,Yes,9,56,Low,No,1,Medium,High,Public,Positive,4,No,High School,Near,Female,65,2.3333333333333335,Medium,54.5,335037,75.52937993845599,A,-0.8523867660741036,Y,4.4,6.5,6.5,1,3,1,131,Hard Workers
17,84,Low,Medium,Yes,7,78,Low,Yes,0,High,High,Public,Neutral,5,Yes,College,Moderate,Female,65,4.333333333333333,Medium,61.5,335102,75.54403327434426,A,0.4753656106920102,X,2.2,5.9,6.5,3,2,1,321,Need Attention
15,79,Low,Medium,Yes,10,79,Medium,Yes,2,Low,Medium,Private,Neutral,4,No,College,Moderate,Male,65,4.9375,Medium,59.8,335167,75.55868661023254,A,0.6324542166423008,Y,2.1,5.45,6.5,3,2,1,321,Need Attention
17,87,Low,Low,Yes,9,71,Medium,Yes,2,Low,Medium,Public,Neutral,3,No,College,Moderate,Female,65,3.9444444444444446,Medium,59.599999999999994,335232,75.57333994612081,A,-0.47417817510396487,X,2.9,6.05,6.5,2,3,1,231,Hard Workers
23,65,High,High,No,7,57,Low,No,1,High,Medium,Public,Neutral,4,No,High School,Near,Male,65,2.375,Low,49.2,335297,75.58799328200908,A,-0.7717719573928751,Y,4.3,5.55,6.5,1,2,1,121,Need Attention
24,69,Medium,Low,Yes,6,69,Medium,Yes,0,Low,High,Private,Neutral,4,No,College,Near,Male,65,2.76,Low,55.5,335362,75.60264661789736,A,1.6095206657759729,Z,3.1,5.85,6.5,2,2,1,221,Need Attention
18,81,Low,Medium,Yes,6,64,Medium,Yes,1,Medium,Medium,Public,Positive,4,No,High School,Moderate,Female,65,3.3684210526315788,Medium,55.3,335427,75.61729995378563,A,0.22749587573205374,X,3.6,5.85,6.5,2,2,1,221,Need Attention
14,65,Medium,High,Yes,9,97,Low,Yes,3,Low,High,Public,Positive,4,No,High School,Near,Female,65,6.466666666666667,Low,62.5,335492,75.6319532896739,A,0.635967750711738,Y,0.3,4.65,6.5,4,1,1,411,Need Attention
25,62,Medium,Medium,No,10,84,Low,Yes,2,Low,Medium,Public,Positive,3,No,College,Near,Female,65,3.230769230769231,Low,59.7,335557,75.64660662556219,A,-0.8220760118279274,Y,1.6,5.6,6.5,3,2,1,321,Need Attention
19,81,Medium,Low,Yes,10,56,Low,Yes,1,Medium,High,Public,Positive,3,No,High School,Near,Male,65,2.8,Medium,52.400000000000006,335622,75.66125996145045,A,-1.2192844665221938,Z,4.4,5.949999999999999,6.5,1,2,1,121,Need Attention
13,78,Medium,High,No,7,82,High,Yes,0,Low,High,Public,Neutral,2,No,College,Moderate,Female,65,5.857142857142857,Medium,60.1,335687,75.67591329733872,A,-0.5694497744921104,Y,1.8,5.2,6.5,3,1,1,311,Need Attention
16,64,Medium,High,Yes,7,70,Medium,Yes,5,Low,Low,Public,Positive,4,No,High School,Moderate,Male,65,4.117647058823529,Low,52.0,335752,75.69056663322701,A,-0.12402138738999703,X,3.0,4.800000000000001,6.5,2,1,1,211,Need Attention
23,80,Low,Low,Yes,8,54,Medium,Yes,0,Medium,High,Private,Positive,2,No,High School,Near,Female,65,2.25,Medium,52.5,335817,75.70521996911528,A,-1.0642200068173489,Z,4.6,6.3,6.5,1,3,1,131,Hard Workers
13,93,Low,Low,Yes,4,53,High,Yes,1,Medium,Low,Public,Positive,1,No,Postgraduate,Near,Male,65,3.7857142857142856,High,53.0,335882,75.71987330500355,A,-0.009844808650383004,X,4.7,5.95,6.5,1,2,1,121,Need Attention
17,75,Low,High,Yes,8,53,Medium,Yes,1,Low,High,Public,Positive,3,No,College,Near,Female,65,2.9444444444444446,Medium,48.800000000000004,335947,75.73452664089181,A,-1.6885051880685,Z,4.7,5.45,6.5,1,2,1,121,Need Attention
17,82,Medium,Low,Yes,6,84,High,Yes,2,Low,Low,Public,Negative,3,No,High School,Moderate,Female,65,4.666666666666667,Medium,63.3,336012,75.7491799767801,A,-1.1200474224698722,Z,1.6,5.8,6.5,3,2,1,321,Need Attention
17,88,Low,Low,No,5,67,Medium,No,0,Medium,High,Public,Neutral,3,No,Postgraduate,Near,Male,65,3.7222222222222223,Medium,58.3,336077,75.76383331266837,A,0.6709112482768751,Y,3.3,6.1000000000000005,6.5,2,3,1,231,Hard Workers
11,76,Low,Medium,Yes,5,92,Medium,Yes,4,Medium,Low,Public,Negative,2,No,Postgraduate,Near,Male,65,7.666666666666667,Medium,62.900000000000006,336142,75.77848664855664,A,0.6037905202778941,Y,0.8,4.9,6.5,4,1,1,411,Need Attention
16,84,Medium,Medium,No,7,65,Low,Yes,1,High,High,Public,Negative,3,No,High School,Moderate,Male,65,3.823529411764706,Medium,56.0,336207,75.79313998444492,A,-0.3918767653868664,X,3.5,5.800000000000001,6.5,2,2,1,221,Need Attention
22,73,High,Medium,Yes,6,59,Low,Yes,0,Low,Medium,Public,Positive,1,No,High School,Near,Male,65,2.5652173913043477,Medium,52.1,336272,75.80779332033319,A,-1.017764309076953,Z,4.1,5.85,6.5,1,2,1,121,Need Attention
17,78,Medium,High,No,7,64,Medium,Yes,0,Low,Medium,Private,Neutral,3,No,High School,Near,Female,65,3.5555555555555554,Medium,54.1,336337,75.82244665622146,A,-1.027403551526011,Z,3.6,5.6,6.5,2,2,1,221,Need Attention
20,64,Medium,Medium,Yes,8,80,High,Yes,1,Medium,Medium,Private,Positive,3,No,High School,Near,Male,65,3.8095238095238093,Low,57.2,336402,75.83709999210974,A,-0.3732682459413141,X,2.0,5.2,6.5,3,1,1,311,Need Attention
16,62,High,Medium,No,4,89,High,Yes,3,Low,Medium,Public,Neutral,3,No,College,Near,Female,65,5.235294117647059,Low,59.0,336467,75.85175332799801,A,0.6445184916452914,Y,1.1,4.7,6.5,4,1,1,411,Need Attention
14,68,Medium,High,No,7,76,Medium,Yes,2,High,Medium,Public,Positive,3,No,High School,Near,Male,65,5.066666666666666,Low,55.0,336532,75.8664066638863,A,0.9282456913443246,Y,2.4,4.8,6.5,3,1,1,311,Need Attention
15,73,Medium,High,No,5,56,Medium,Yes,1,Medium,Medium,Public,Positive,2,No,Postgraduate,Near,Female,65,3.5,Medium,48.8,336597,75.88105999977456,A,-0.49653173548196905,X,4.4,5.15,6.5,1,1,1,111,Need Attention
23,67,Low,Medium,No,6,88,Medium,Yes,2,Medium,Medium,Private,Neutral,4,No,High School,Near,Male,65,3.6666666666666665,Low,62.2,336662,75.89571333566283,A,-1.1534924259847839,Z,1.2,5.65,6.5,4,2,1,421,Need Attention
18,80,Medium,Low,Yes,6,65,Medium,Yes,2,Low,High,Public,Negative,2,No,College,Near,Female,65,3.4210526315789473,Medium,55.4,336727,75.91036667155112,A,0.2678436378663333,X,3.5,5.8,6.5,2,2,1,221,Need Attention
11,94,Medium,Low,Yes,8,66,High,No,1,High,Low,Public,Neutral,4,No,High School,Near,Female,65,5.5,High,57.900000000000006,336792,75.92502000743939,A,-0.8235349706258495,Y,3.4,5.800000000000001,6.5,2,2,1,221,Need Attention
26,74,Low,Medium,No,8,57,Medium,Yes,0,Medium,Medium,Private,Positive,1,No,High School,Near,Male,65,2.111111111111111,Medium,52.8,336857,75.93967334332767,A,-0.5182526388612024,Y,4.3,6.300000000000001,6.5,1,3,1,131,Hard Workers
21,61,Medium,Medium,Yes,6,93,Low,Yes,3,Medium,High,Private,Neutral,3,No,High School,Near,Female,65,4.2272727272727275,Low,61.800000000000004,336922,75.95432667921594,A,1.3252760904370375,Z,0.7,5.15,6.5,4,1,1,411,Need Attention
28,73,Low,Medium,Yes,7,63,Low,Yes,0,Low,Medium,Public,Positive,2,No,High School,Near,Male,65,2.1724137931034484,Medium,55.5,336987,75.96898001510421,A,0.827115428565768,Y,3.7,6.449999999999999,6.5,2,3,1,231,Hard Workers
20,78,Low,Medium,Yes,5,92,Low,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Far,Male,65,4.380952380952381,Medium,66.2,337052,75.98363335099249,A,0.1579743122514517,X,0.8,5.9,6.5,4,2,1,421,Need Attention
20,67,High,High,No,6,59,Low,Yes,1,Medium,Medium,Private,Negative,4,No,College,Near,Female,65,2.8095238095238093,Low,49.7,337117,75.99828668688076,A,-1.2719190011127228,Z,4.1,5.35,6.5,1,1,1,111,Need Attention
19,64,Medium,High,Yes,4,71,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Near,Male,65,3.55,Low,53.3,337182,76.01294002276903,A,0.2113965674706589,X,2.9,5.1,6.5,2,1,1,211,Need Attention
28,62,Medium,Medium,No,9,64,High,Yes,1,Low,Medium,Private,Negative,2,No,Postgraduate,Near,Male,65,2.206896551724138,Low,52.6,337247,76.02759335865731,A,1.0626572907875265,Z,3.6,5.9,6.5,2,2,1,221,Need Attention
17,68,Medium,Medium,No,7,99,Medium,Yes,1,Medium,Low,Private,Neutral,1,No,Postgraduate,Near,Male,65,5.5,Low,65.1,337312,76.04224669454558,A,-0.3756336657655356,X,0.1,5.1,6.5,4,1,1,411,Need Attention
6,84,Medium,Medium,Yes,6,88,Medium,Yes,1,Low,Medium,Private,Positive,5,No,Postgraduate,Moderate,Male,65,12.571428571428571,Medium,62.2,337377,76.05690003043385,A,1.3511140899867151,Z,1.2,4.8,6.5,4,1,1,411,Need Attention
23,77,Medium,Low,No,8,73,Medium,Yes,1,Low,Low,Public,Positive,2,No,College,Near,Male,65,3.0416666666666665,Medium,59.2,337442,76.07155336632212,A,1.292745289518207,Z,2.7,6.15,6.5,2,3,1,231,Hard Workers
15,61,High,Medium,Yes,6,86,High,Yes,2,High,High,Public,Neutral,3,No,High School,Near,Female,65,5.375,Low,57.2,337507,76.0862067022104,A,1.6637328321434735,Z,1.4,4.55,6.5,3,1,1,311,Need Attention
22,64,Medium,High,Yes,8,68,Medium,Yes,2,Medium,Medium,Public,Negative,4,No,High School,Near,Male,65,2.9565217391304346,Low,53.0,337572,76.10086003809867,A,0.30524312653135294,X,3.2,5.4,6.5,2,1,1,211,Need Attention
22,75,Low,Low,Yes,6,62,Medium,Yes,0,High,High,Public,Negative,3,No,Postgraduate,Near,Female,65,2.6956521739130435,Medium,53.900000000000006,337637,76.11551337398694,A,0.5873916998060122,Y,3.8,5.95,6.5,1,2,1,121,Need Attention
14,80,High,Low,Yes,6,61,Medium,Yes,0,Medium,High,Public,Neutral,4,No,College,Moderate,Female,65,4.066666666666666,Medium,52.6,337702,76.13016670987523,A,1.41418728833109,Z,3.9,5.4,6.5,1,1,1,111,Need Attention
16,64,High,Low,Yes,5,65,Medium,Yes,3,Medium,High,Private,Positive,4,No,Postgraduate,Moderate,Female,65,3.823529411764706,Low,50.0,337767,76.1448200457635,A,0.4473939370689756,X,3.5,4.800000000000001,6.5,2,1,1,211,Need Attention
25,69,Medium,Medium,Yes,7,70,Low,No,1,High,High,Public,Positive,4,No,High School,Far,Female,65,2.6923076923076925,Low,56.2,337832,76.15947338165176,A,-0.5012341077902127,Y,3.0,5.95,6.5,2,2,1,221,Need Attention
